pubtime,medium_code,medium_name,rubric,language,char_count,head,subhead,length,year,text,meta,x,y,label
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11691,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,"die Schulden zahlt die nächste Generation, wenn nicht unser Eigentum schon zu Lebzeiten im Feuer der Inflation verbrennt.","03/26/2021, NZZ",1.4845642,0.44623497,unlabeled
2004-10-10 22:00:00+00:00,TA,Tages-Anzeiger,,German,5902,Der gute Stoff regnet nur so auf ihn runter,,5727,2004,God was a major player in heaven.,"10/10/2004, TA",2.474127,3.9615948,unlabeled
2022-06-01 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5926,Der Film zur Stunde,"Tom Cruise rettet in «Top Gun: Maverick» das Abendland. Manche weiden sich am Militarismus, andere entdecken darin Homoerotik",5701,2022,"Würde eine Fortsetzung von «Top Gun», diesem Fliegerfilm aus der Steinzeit des Actionkinos von 1986, noch jemanden hinter dem Ofen hervorlocken?","06/01/2022, NZZ",3.3204255,6.5682373,unlabeled
2022-07-15 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,5060,Die Favoritin der Wettbüros,Überraschungskandidatin Penny Mordaunt mischt das Rennen um Boris Johnsons Nachfolge auf,4856,2022,"Der kompetente Aussenpolitiker Tom Tugendhat und die erfrischende Kemi Bardenoch hoffen, in den TV-Debatten vom Wochenende aufzutrumpfen.","07/15/2022, NZZ",5.2503576,3.9806879,unlabeled
2021-10-13 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,12366,Im Herzland der AfD,Nirgends ist die rechte Partei so stark wie in den ostdeutschen Bundesländern Sachsen und Thüringen,12214,2021,Moschee als Hassobjekt,"10/13/2021, NZZ",6.444466,0.8725878,unlabeled
2000-10-17 22:00:00+00:00,TA,Tages-Anzeiger,Ernst,German,4537,Seifenblasen,,4399,2000,"Das Album löste schliesslich ein mediales Echo aus, das von Radiohead als Belästigung ihrer künstlerischen Existenz empfunden wurde.","10/17/2000, TA",1.2892871,6.50474,unlabeled
2021-12-06 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,8229,Fortschritt nur mit uns,"Die deutsche Politik singt gerade wieder einmal das Hohelied auf den Fortschritt. Und verschweigt, dass es den nie gibt ohne Nebenfolgen. Einordnung einer schönen alten Parole. Gastkommentar von Hans-Peter Bartels",8107,2021,Das tut die künftige Ampelkoalition.,"12/06/2021, NZZ",4.4749503,3.6318967,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11691,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,"Da gehen sie dahin: Renaissance, Aufklärung und all die toten weissen Männer und ihre Erfindungen.","03/26/2021, NZZ",2.4331567,3.269222,unlabeled
2022-03-24 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20971,"Rassismus, Religion und Radau – «culture woke» verändert die Universität","In Frankreich ist ein Kulturkampf um die Hochschulen im Gang: Professoren werden gemobbt, Veranstaltungen abgesagt, und der Staat will in die Forschung eingreifen",20378,2022,"Um das Klima zu veranschaulichen, zeigt der Professor den Brief eines Studenten, der sich an den Sciences Po zunehmend unwohl fühlt.","03/24/2022, NZZ",4.8467546,2.7125769,unlabeled
2021-07-21 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9790,Schwer schnauft der sterbende Elefant,Im Berliner Humboldt-Forum bleibt man die Antwort auf die postkoloniale Debatte schuldig. Von Johann Michael Möller,9686,2021,Das ist der objektive Teil des Problems.,"07/21/2021, NZZ",1.3315722,2.9191298,unlabeled
2022-06-03 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Wirtschaft,German,7401,"«Am Anfang spielte ich nach den Regeln der anderen, später habe ich sie geändert»",Simona Scarpaleggia ist die Gewinnerin des diesjährigen Ehrenpreises für Frauen des Swiss Economic Forum,7174,2022,stattdessen wurde sie nach ihrer Rückkehr befördert.,"06/03/2022, NZZ",3.962978,4.8677793,unlabeled
2021-03-14 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,9913,«Ich verstehe die Wut»,,9716,2021,Da spielte die Vorstellung von Zukunft eine grosse Rolle.»,"03/14/2021, TA",2.8336804,2.3592954,unlabeled
2021-06-17 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,9456,Sie kann nur verlieren,,9105,2021,Allein schon der Terminus Spielerfrau ist so aktuell wie die Zahnarztgattin.,"06/17/2021, TA",3.9117942,5.2592134,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11510,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,"auf Deutsch: «Wer zahlt, schafft an.»","03/26/2021, NZZ",0.7842058,3.2941103,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11510,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,Seit 2021 lehrt er internationale Politik und Ideengeschichte an der Johns Hopkins University.,"03/26/2021, NZZ",5.450927,5.058491,unlabeled
2022-12-13 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,8337,"«Dieses anmassende, verwöhnte Gör lassen wir freikommen»",,8045,2022,Foto: Noah Graham,"12/13/2022, TA",4.4290614,5.9302754,unlabeled
2022-05-06 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,7016,Netflix ist eine falsche Verheissung,Schweizer Filmschaffende machen hervorragende Arbeit. Der Artenschutz ist kontraproduktiv,6781,2022,Nur bleiben dann die Kinos leer.,"05/06/2022, NZZ",2.8742197,6.5379868,unlabeled
2022-11-06 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Medien,German,12368,«Keine Sorge: Ich kann mich wehren»,,12092,2022,Salar Bahrampoori ist doch ganz anders als Fabienne Gyr.,"11/06/2022, NZZ",3.1213765,5.7436466,unlabeled
2022-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5628,Therapie für alle,Rammstein feiert im ausverkauften Stadion Letzigrund die modernen Antihelden – und jeder ist mitgemeint,5425,2022,Und was gibt die deutsche Metal-Truppe dann gleich zu Beginn zum Besten?,"05/31/2022, NZZ",1.3538567,6.17905,unlabeled
2020-10-07 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,7024,Diese Terrorwarnung ist verfehlt,Ayaan Hirsi Ali vergleicht amerikanische Aktivisten mit radikalen Islamisten. Dabei kommt sie zu den falschen Schlüssen. Eine Replik,6793,2020,"Es gab eine rechte, besser: rechtsradikale Variante, die den Staat als Durchsetzungsmacht einer religiös geprägten ideologischen Neuordnung der Gesellschaft beziehungsweise des «Volks» definierte, und eine linke Variante, die einer Avantgarde das Mandat gab, die Gesellschaft im Sinne einer moralisch gerechten Ordnung zu transformieren.","10/07/2020, NZZ",4.0547576,1.7029915,unlabeled
2022-09-26 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,9508,Die Fast-Siegerpartei,In den USA haben die Demokraten ein grösseres Wählerreservoir als die Republikaner. Aber sie werden geschwächt durch Wahlrecht und Flügelkämpfe. Gastkommentar von Stephan Bierling,9387,2022,Das verschaffte den Republikanern bei den Wahlen zum Repräsentantenhaus in der vergangenen Dekade ein Plus von bis zu 17 Sitzen.,"09/26/2022, NZZ",6.8563313,3.348889,unlabeled
2001-03-07 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,,German,4435,«We are Nr. 1 . . .» - Zürcher Kunstszene in der Galerie Bob van Orsouw,,4352,2001,Sie prägt unsere Wahrnehmungsweisen und macht uns zu sich selbst inszenierenden Grossstädtern mit Starallüren.,"03/07/2001, NZZ",3.4664266,4.9264393,unlabeled
2022-08-02 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,6768,Beyoncé macht den Feminismus tanzbar,Die Sängerin widmet ihr neues Album der Disco-Ära. Und erteilt den Männern eine Lektion,6543,2022,"Sie hat seitdem jeden Pop-Planeten kolonisiert: Pop, Soul, R’n’B, Hip-Hop.","08/02/2022, NZZ",0.8273666,6.519458,unlabeled
2021-09-30 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9026,Amerika war einmal ein Versprechen – heute ist das Land eine Warnung,"Die Vereinigten Staaten sind tief in der Krise, massen sich aber noch immer an, die Welt zu belehren. Von Pascal Bruckner",8921,2021,John Angelillo / UPI /,"09/30/2021, NZZ",5.2115045,5.2923336,unlabeled
2022-03-24 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20971,"Rassismus, Religion und Radau – «culture woke» verändert die Universität","In Frankreich ist ein Kulturkampf um die Hochschulen im Gang: Professoren werden gemobbt, Veranstaltungen abgesagt, und der Staat will in die Forschung eingreifen",20378,2022,"Zudem ist die Unef an mehreren Universitäten gemeinsame Listen mit den Etudiants Musulmans de France eingegangen, die wiederum Mitglied des euro-muslimischen Studentenverbandes Femyso sind – laut Geheimdienstberichten eine Struktur aus dem Umfeld der antisemitischen, antidemokratischen und fundamentalistischen Muslimbruderschaft.","03/24/2022, NZZ",6.74804,1.0053897,unlabeled
2018-06-20 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,7847,Diese Jungen könnten unsere Eltern sein,Der Mief der viktorianischen Ära scheint wiederzukehren. Wohin ist der Freigeist der sechziger und siebziger Jahre entschwunden?,7428,2018,Das ist mir immer noch nicht klar.,"06/20/2018, NZZ",0.57225496,2.6341991,unlabeled
2021-11-29 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,7540,In den USA grassiert eine Rhetorik der Gewalt,"Manche Republikaner suggerieren, der Bürgerkrieg stehe unmittelbar bevor, aber auch Linke tendieren zur Dämonisierung der Gegner",7320,2021,Der Aufsatz erfreute sich in den letzten Jahren im Zusammenhang mit Trumps Politstil einer neuerlichen Popularität.,"11/29/2021, NZZ",7.2398777,3.6923127,unlabeled
2022-12-05 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,6453,Die britischen Ordnungshüter geraten im Kulturkampf zwischen die Fronten,Eine Serie von Skandalen zeugt von rassistischen und sexistischen Entgleisungen von Polizisten,6271,2022,"Effizienz sei nicht zuletzt eine Frage der Ressourcen sowie auch der Bedingungen bei den Sozialdiensten, für welche die Polizisten oft einspringen müssten.","12/05/2022, NZZ",3.0255375,3.2347891,unlabeled
2020-09-23 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,8176,Vormarsch der säkularen Fundamentalisten,Amerikas illiberale Linke und radikale Islamisten haben einiges gemeinsam. Von Ayaan Hirsi Ali,8060,2020,"Stattdessen unterteilt er die Gesellschaft in zahllose Identitäten, während der Islamismus sich mit einer simpleren Ordnung begnügt:","09/23/2020, NZZ",6.6371694,0.69667596,unlabeled
2021-12-29 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10499,Darüber werden wir auch im nächsten Jahr noch streiten,"Über Gender, #MeToo oder Cancel-Culture haben wir uns 2021 den Mund fusselig geredet. Eine Auswahl der besten Debatten-Evergreens",10074,2021,"Schwurbler, Impfgegner, Hetzer aller Art.","12/29/2021, NZZ",4.04649,2.9731936,unlabeled
2022-02-16 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9937,«Antirassismus ist zur Religion geworden»,"John McWhorter sagt Dinge, die man nicht sagen darf. Auch dann nicht, wenn man, wie er, schwarz ist. Von Thomas Ribi",9823,2022,"In Kämpfen rivalisierender Gangs, oft ohne dass die Opfer irgendetwas mit den Bandenkriegen zu tun hätten.","02/16/2022, NZZ",1.980667,2.2799945,unlabeled
2020-09-23 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,8176,Vormarsch der säkularen Fundamentalisten,Amerikas illiberale Linke und radikale Islamisten haben einiges gemeinsam. Von Ayaan Hirsi Ali,8060,2020,Der 11. September 2001 machte aus vielen Amerikanern Helden.,"09/23/2020, NZZ",6.2857823,1.9619114,unlabeled
2022-01-30 23:00:00+00:00,TA,Tages-Anzeiger,Hintergrund,German,9517,Warum Austin die Kalifornier anlockt,,9148,2022,"Was passiert, wenn sich Menschen aus einem linksliberalen Milieu in einer konservativ geprägten Region ansiedeln?","01/30/2022, TA",4.7492046,2.6760256,unlabeled
2022-07-21 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,7320,Angriff auf Herzogin Meghan,,7001,2022,"Geht es nach Meghan Markle, ist Serena Williams eine ihrer engsten Freundinnen.","07/21/2022, TA",5.603172,6.048755,unlabeled
2022-08-18 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,8639,Noch mehr Drachen und Orgien,,8311,2022,— Was kostete der Spass?,"08/18/2022, TA",0.44391128,4.4549413,unlabeled
2022-10-28 22:00:00+00:00,TA,Tages-Anzeiger,Hintergrund,German,9757,Wie DeSantis Trump verdrängen will,,9380,2022,Zumindest für ihn kam Hurrikan Ian wie gerufen.,"10/28/2022, TA",7.4905057,3.9954028,unlabeled
2021-10-05 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,6806,Ist James Bond wirklich am Ende?,,6514,2021,"Dass er ein ungeplantes Kind hat, ist so stimmig wie witzig.","10/05/2021, TA",1.7478193,4.1404767,unlabeled
2022-09-26 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,9508,Die Fast-Siegerpartei,In den USA haben die Demokraten ein grösseres Wählerreservoir als die Republikaner. Aber sie werden geschwächt durch Wahlrecht und Flügelkämpfe. Gastkommentar von Stephan Bierling,9387,2022,"Doch so ist es bisher nicht gekommen: Wahlrechtliche und weltanschauliche Schwierigkeiten verhindern, dass sie die amerikanische Politik so dominieren, wie sie es aufgrund ihres Wählerreservoirs könnten.","09/26/2022, NZZ",6.7657404,2.888435,unlabeled
2019-03-22 23:00:00+00:00,TA,Tages-Anzeiger,Wochenende,German,16835,"Sie wissen, was wir sehen wollen",,16233,2019,"Ted Sarandos, Chef der Inhalte, geht am Rooftop-Lunch von Tisch zu Tisch und sagt: «Sobald die Leute merken, dass etwas authentisch ist, hat es auch mehr Erfolg.»","03/22/2019, TA",4.498437,4.7689714,unlabeled
2022-11-06 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Medien,German,12368,«Keine Sorge: Ich kann mich wehren»,,12092,2022,"Sie müssen alle erreichen, aber 2016 war die «jüngste» Sendung von SRF 1 das «Guetnachtgschichtli».","11/06/2022, NZZ",4.2945433,4.480178,unlabeled
2021-12-06 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,8229,Fortschritt nur mit uns,"Die deutsche Politik singt gerade wieder einmal das Hohelied auf den Fortschritt. Und verschweigt, dass es den nie gibt ohne Nebenfolgen. Einordnung einer schönen alten Parole. Gastkommentar von Hans-Peter Bartels",8107,2021,Deutschlands künftige Ampelkoalition hat für ihre Arbeit das Motto «Mehr Fortschritt wagen» gewählt.,"12/06/2021, NZZ",4.2764955,3.675722,unlabeled
2021-04-15 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,12305,«Foucault lachte über Pädophilie»,"Hat Michel Foucault Buben missbraucht? Von diesen Gerüchten hält Pascal Bruckner wenig. Aber im Gespräch mit Claudia Mäder blickt der Pariser Essayist kritisch auf die Verblendung, die in linken Kreisen nach 1968 lange herrschte",12056,2021,"Gibt es in Frankreich einen moralischen Doppelstandard, eine Spezialtoleranz für Prominente und Intellektuelle?","04/15/2021, NZZ",5.052115,3.0768223,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11510,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,"Auf der einen Seite liegen Millionen ungenutzter Impfdosen, das chaotische Nebeneinander ewig wechselnder Befehle.","03/26/2021, NZZ",3.4872732,3.1642358,unlabeled
2021-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20333,"«Ich bin aktuell vielleicht erfolgreich, aber habe ich es deshalb geschafft?»",,19682,2021,"Das gilt sogar für den «Economist», den ich eigentlich mag.","05/31/2021, NZZ",1.913007,3.39471,unlabeled
2022-11-24 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,9447,«Niemand soll sich verstecken müssen»,,9026,2022,Wie gibt man seinem Kind so viel Freiheit wie möglich – ohne es zu gefährden?,"11/24/2022, TA",3.0000508,3.4907672,unlabeled
2022-11-08 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10606,«Neun von zehn Stücken sind langweilig»,"Milo Rau zählt zu den prägenden Regisseuren des Gegenwartstheaters. Im Gespräch mit Ueli Bernays und Benedict Neff sagt er, ein Stadttheater dürfe keine Traditionen pflegen, es müsse Avantgarde sein. Beim Wort «woke» schläft er ein",10416,2022,"Die Stücke, die man ungekürzt sehen will, sind Erziehungsstücke.","11/08/2022, NZZ",1.9224696,4.5269456,unlabeled
2022-07-15 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,5060,Die Favoritin der Wettbüros,Überraschungskandidatin Penny Mordaunt mischt das Rennen um Boris Johnsons Nachfolge auf,4856,2022,"In den Wettbüros gilt sie als Favoritin für die Nachfolge Johnsons, obwohl die meisten Briten wenig über sie wissen.","07/15/2022, NZZ",5.368974,4.37086,unlabeled
2017-06-05 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,8100,"Revolution, Rave und Ritalin",,7748,2017,"Ein weiteres Drittel werde leicht geprägt, der Rest gar nicht.","06/05/2017, TA",1.830234,2.2198446,unlabeled
2022-02-16 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9937,«Antirassismus ist zur Religion geworden»,"John McWhorter sagt Dinge, die man nicht sagen darf. Auch dann nicht, wenn man, wie er, schwarz ist. Von Thomas Ribi",9823,2022,"Sein neues Buch, «Die Erwählten.","02/16/2022, NZZ",5.2057195,4.849069,unlabeled
2021-07-21 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9790,Schwer schnauft der sterbende Elefant,Im Berliner Humboldt-Forum bleibt man die Antwort auf die postkoloniale Debatte schuldig. Von Johann Michael Möller,9686,2021,"Elefant – Mensch – Elfenbein») ausgewählt, und es geht auch um Elefanten und den Raubbau an der Natur.","07/21/2021, NZZ",2.462389,3.127579,unlabeled
2021-09-14 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,7094,"Deutschland, eine Rasernation? Unsinn!",,6748,2021,"Seltsamerweise sind Mercedes, BMW und so weiter in den USA, China und auch in der Schweiz trotz Tempolimits sehr gefragt.","09/14/2021, TA",3.3483074,4.457969,unlabeled
2022-03-20 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9717,Wokeness wird zum Wahn,In San Francisco wächst der Widerstand gegen die neue Gegenaufklärung namens «Critical Race Theory». Von Josef Joffe,9570,2022,Jenseits der löchrigen Wissenschaftstheorie stellen andere die moralische Frage:,"03/20/2022, NZZ",2.113046,1.4931697,unlabeled
2022-01-03 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,12599,Amerika kämpft erbittert um seine Kinder,"Der Streit um Rassismus, Transgender oder Sex in Jugendbüchern spaltet Eltern und Lehrer",12433,2022,"Ein Teenager verschaffte sich dank dem Transgender-Kodex unbemerkt Zugang zur geschlechtsfremden Toilette, um sich dort an einem Mädchen zu vergreifen.","01/03/2022, NZZ",3.8212633,0.03605614,unlabeled
