text,x,y,label
Why does . discriminate against customers living in rural areas - or who do not drive a car - with over-inflated prices? #unethical,1.994344,0.684533,unknown
I'm starting to lose hope in these guys..  - they promise help then go quiet on me.,4.728497,3.3555844,unknown
"I've just bought @75784 Mag &amp; asked for the free fruit bowl snack - didn't get 1, staff didn't know what it was. How do I get it? https://t.co/0cLX4MMBuo",6.6869097,1.3935273,unknown
My delivery was late for 1h+ 5 times in a row now! Still waiting for today's one and no word from a driver at all! So rude! Grrrr.,-0.330623,1.6619878,unknown
What’s the deal with the ridicules breakdown of change you get from the self service machine in  complete nuisance,1.9767756,1.2977821,unknown
Uh  why is there a piece of bandage looking material in my salt and pepper bloomer? https://t.co/etUXneofVu,7.8962784,0.95054615,unknown
are you going to sell overdue food all the time to customers and tell them sorry please go to the store and change a new one?@127588 @262202 @128305 @123088 https://t.co/8qf4dBwqZH,5.8213043,-0.6183853,unknown
I bought this tub of Coleslaw from #Tesco #Millharbour I just opened it to have with dinner &amp; it has a hair sitting right on top! https://t.co/XQDqjC2F71,7.900742,0.13418868,unknown
@385542  sold us 2 out of date itsu noodles testerday. I actually ate one for lunch without realising. #nothappy https://t.co/vbCRtTh1Kf,7.454088,-0.37371695,unknown
. Strange coincident you fail to deliver my shopping now im being ignored on the private dm u asked for. Sort out ur customer service,0.53306603,1.7104666,unknown
"Do you know when the November statement/vouchers (incl Christmas saver vouchers) should be arriving? It seems to have ticked over to next collection period online, but nothing yet arrived in the post.",-1.3040824,1.0040346,unknown
"delivery booked 8-9, at 9.07 receive text that they'll arrive 9.10-9.40?! Not impressed, I have to leave for work at 9, already late",-0.37447098,1.65121,unknown
I am #shocked w/ the absurd of not delivering my groceries neither writing after taking my card payment! Your #customerservice don’t even reply! Cab you update me please?  https://t.co/D4gQ6LuZb4,1.1246608,1.32233,unknown
the staff in your Uxbridge high street store are always friendly and helpful but a member of the security staff there was extremely rude yesterday and upset my son!,1.465103,2.682872,unknown
"Bit stingy on the Brazil Nuts (x1)  not so much part of the cast, more a special guest star. 😒 https://t.co/S11lH8FxfC",6.4190326,1.3052754,unknown
raw chicken in a salad from one of your stores!!!! https://t.co/jSb1pEFt4S,7.9901657,-0.47376558,unknown
what the hell? 10p bags only??!!!,3.5791242,1.7409557,unknown
more mouldy shit delivered yesterday by  https://t.co/pp3DrJEmcb,4.821595,2.721861,unknown
still no shopping list on your site.Why are u the only ones who doesn’t have something to make shopping easier. U shop u make a list.,0.6464628,-1.2010001,unknown
I’m waiting for a delivery and the most accurate time your tracking can give me is between 8am - 7pm? Terrible service.,-0.38274163,1.5857188,unknown
bought a free from loaf to open it up and every single slice can’t be used #dissapointed,6.4454193,-0.27782345,unknown
descriptions BTW. No other reason,4.723783,2.9121318,unknown
trying to use pay plus on the app very temperamental not good if u dont want to take your debit card out with u all the time,0.105638966,-0.30360517,unknown
litrally the worst fry up I have ever had at the cafe in fratton eggs wernt cooked disgusting,7.8435535,-0.84572476,unknown
"at what point do I give up waiting for my delivery that should have been here 8-9pm, then apparently would be with me by 10pm then by 10:30pm and now the call centre is closed? Just wondering if I can go to bed now??",-0.5351141,1.6907101,unknown
just tried your own branded fish fingers. They were absolutely disgusting. Never tasted anything as bad as that. #shocking,7.8003626,-0.7217493,unknown
£25 to deliver a small chest of drawers online...is this a mistake?!? How ridiculous!!,2.6422408,0.32642663,unknown
I am so easily pleased...I just squealed with delight when I saw Tesco are selling their Christmas turkey sandwiches again! 😀,6.8257723,-0.6535996,unknown
"Staff at the Bar Hill @tesco are doing an excellent job directing the traffic in the car park, despite the roadworks outside! 😊👍 #OneTeam",2.1825173,3.2273004,unknown
Can you believe the  staff member assumed my jacket was stolen! #RacialRights #racialprofiling https://t.co/b8Wn3N7VYP,1.8730705,2.3779204,unknown
"Why are the only accessible subtitles on your christmas advert: ""Spanish - Autogenerated"" ..... https://t.co/D5115nlLfL What?",4.633046,2.6532881,unknown
"If you think £10 is some how acceptable for this... then you are crazy, if anything I should have half of my money refunded... https://t.co/1vrHhnJcwu",1.9863578,0.48117012,unknown
I bought a @38996 mop from Tesco Direct a few weeks ago and it's broken how can I return it? Have recruit but not the box.,1.2117031,0.26025906,unknown
"Hey  @117249 @Sainsburys - will you PLEASE do a vegan sandwich already? (Vegans - pls RT this so they know it's worth doing, thanks)",6.850444,-1.3989017,unknown
"Could i have some feedback please, once this matter has been addressed?",1.0780178,2.6979935,unknown
Huge #thankyou to the 2 car park/trolley assistants  Taplow today for safely looking after my bag &amp; wallet that I left behind today!,1.4795597,3.1912498,unknown
want to return some lightbulbs had from grocery home delivery but can't find paper receipt. Is there anyway to get a copy of the receipt or return without?,0.81726784,0.043166585,unknown
"just opened some of your diet cherryade, which is normally lovely, but this one tasted and smelt like vinegar. 😔",7.108686,1.2542384,unknown
Hi  Can you make sure that Hollie-May in your Talbot Green store gets a great Christmas bonus.... Exceptional customer service :-),0.5901315,3.2296846,unknown
wot is going on with ur Melton store stock again? No Tesco kitchen paper! No bread I want - for the third time this yr!,5.4320836,-0.46084428,unknown
Hi  I bought this wrapping paper but it doesn't seem to work with sellotape. Any ideas? https://t.co/HmfJ4NtmUV,4.5875216,1.440835,unknown
Ordered something from  and received an email to say it has been dispatched….now the waiting game starts!,1.876226,-1.0583905,unknown
Disgusted to have found a stone in my tin of marrowfat peas from  terrible. https://t.co/5kJTcP2lFO,7.9603667,0.75542617,unknown
Stevenage have now been waiting 25 mins for someone to sell me fireworks.,0.13757737,1.5137341,unknown
"@tesco
Thank U 4 considering ' preferences of non tea-coffee drinkers at ' local store I've been going 2. Can buy cold Sprite/Cola there now",4.951745,0.025933662,unknown
.  maggots in my 'finest sugardrop' tomatoes - not happy. Even if it is Halloween. https://t.co/TAgVMy03z3,8.048968,1.1060108,unknown
"- something to pass on to the team dealing with your website - 'quron' isn't a brand. 'Quorn', however, is 😉 https://t.co/36OPWfRhQe",4.5532613,1.4399228,unknown
is it today our Christmas slots are bookable? Any idea on time? 🎄🎄🎄🎄,-1.5088613,1.1343199,unknown
When are you bringing lists back? At the moment I have my Xmas shop in my basket which means I can’t do a weekly shop until I’ve booked my Christmas delivery slot.  It makes things harder!,-1.57027,1.0773715,unknown
hi can you please tell me if any central London shops have call of duty WWII in stock?,3.4844725,-0.7529043,unknown
Normally your deliveries are pretty good  One smashed and one missing?! #EggtremleyDissapointed 🥚🥚🥚 https://t.co/UBWSdFscRg,0.5190387,2.199894,unknown
"Can you tell me if this phone is in stock in store please, I need to go into store tomorrow to physically buy it. Im in the BN12 area https://t.co/NxTbtudD5U",2.578629,-0.42739177,unknown
Hideous customer experience at Callington Rd opticians. One staff member. No #communication. No #apologies. Just #excuses. Couldn’t wait indefinitely. #Tesco #notgoodenough #NeverAgain #youvelostme #EpicFail,1.0867411,2.1043346,unknown
@117249 do you sell own brand hay fever/allergy relief tablets still?,3.7347627,0.13135037,unknown
as if eating gluten free bread wasn't bad enough. Supposed to be two separate slices... https://t.co/SNFM9Ry5xG,6.5963693,-0.45940018,unknown
Halloumi needs to come in bigger packets...  @sainsburys @117249 @117246 @AldiUK @Morrisons,4.3886166,3.7033598,unknown
"trying to find the new Guinness milk stout in Tesco, is it stocked in south London?",4.1533995,-0.5005065,unknown
Have you discontinued a load of @154440 products? Can't find them in my local stores!,3.9609652,0.14397153,unknown
"hi, normally love your items but I bought these and they have literally destroyed my feet! Rub everywhere and not sure why! I’m now hobbling round and need to find new shoes I can wear to work that don’t hurt the sores 😬 https://t.co/2NcBL3pTct",4.1283627,0.5984531,unknown
really impressed with how quick you respond. Just had a call.,0.6232374,3.2642314,unknown
this has not been available in store for a few weeks or online. Has it been discontinued? https://t.co/2NgaHrpGkX,3.5969946,0.28307712,unknown
. Don't suppose you have any of these green cat soft toys (pictured below) about anywhere? Sold about 2010? Hayley lost hers which have been everywhere with her throughout 2 years of harsh cancer treatment 😔 &amp; are super special. Wondering if we could try find another? https://t.co/AmZJEY0Mfg,4.369717,0.27334756,unknown
have you discontinued your own brand premium ultra clumping cat litter? Can’t get it anywhere (and it’s the only 1 my cats like 😭),4.958702,0.03218871,unknown
traffic at bar hill store tonight a joke. Know it’s not your fault but try and sort it out,2.2927017,3.0789661,unknown
how does your leatherhead store not sell coffee filters? The hundreds of square footage not enough to stock a couple of boxes worth? Not to mention extremely unhelpful staff not knowing what you stock and what you don’t. Get your house in order.,2.6877632,0.9143042,unknown
"substitutions get better! I mean who swaps strawberries for grapes, &amp; blackberries for strawberries #nocommonsense 🤷🏻‍♀️ https://t.co/ybJPx0quBw",7.907031,1.8279736,unknown
disappointing wine delivery from #tescowine sent 2 white cases when ordered red.  Now off to Majestic where the service is better,4.347941,-0.97805774,unknown
"Great service  Dean St. this morning. The guy at the till remembered I left my lunch there yesterday after paying and let me grab a replacement. Thanks buddy, #EveryLittleHelps",0.92932296,3.0463855,unknown
The Ultimate Roast Chicken Dinner by @657807 https://t.co/eGp4vx7u3g  https://t.co/83Fwt1DJ4t,7.8469067,-0.88100505,unknown
just had my pants down https://t.co/BTI077rUBT,5.0141115,3.4535394,unknown
"seriously Tesco, this is awful service. Week after week this happens. Just deliver what I’ve paid for..you’ve ruined my morning AGAIN https://t.co/3n3quMKweA",1.2282159,1.4681925,unknown
Somehow  has delivered cat milk that is more than a year out of date. Cat Harvey is VERY UNIMPRESSED! https://t.co/E2Q2PedZQp,5.0542583,-0.3390641,unknown
